Gene_ID	L15	S15	R15	L20	S20	R20	L25	S25	R25	L30	S30	R30	Bd	Flwr	YSe	MSe
g2487	0	0	3	0	0	0	0	0	1	0	0	2	2	0	2	20
g2488	115	227	225	237	246	117	86	190	129	46	22	92	455	60	200	332
g2489	245	753	781	651	818	477	280	779	588	352	437	1062	1079	247	621	1247
g2490	75	334	371	134	420	187	94	433	253	70	142	272	867	135	429	806
g2491	149	395	356	339	446	211	112	407	284	126	169	409	606	353	478	504
g2492	433	1243	1261	1008	1647	829	480	1459	956	479	687	1277	1397	619	1174	1506
g2493	192	379	466	549	417	310	180	418	288	343	315	526	456	49	253	532
g2494	239	418	524	573	550	272	293	427	245	212	118	258	639	35	354	571
g2495	0	0	2	0	0	0	0	0	2	0	0	0	0	0	2	4
g2496	497	1590	1878	834	1974	1507	242	1567	1655	303	974	2673	931	506	848	1162
g2497	148	663	688	197	884	368	42	987	430	60	446	548	1038	24	760	1008
g2498	99	410	589	371	680	415	197	627	403	183	247	689	584	264	734	1113
g2499	261	713	727	643	890	548	272	657	609	475	372	744	911	299	468	827
g2500	29	85	73	105	90	52	41	91	52	28	22	45	175	44	60	129
g2501	28	69	74	56	53	41	22	66	70	13	10	24	130	28	54	59
g2502	480	946	899	1021	1267	745	364	1214	746	430	624	1127	838	94	619	971
g2503	4	3	6	0	11	2	1	11	4	0	3	6	18	0	7	8
g2504	172	343	475	392	575	364	103	519	348	145	240	525	611	73	358	651
g2505	42	222	235	55	296	67	13	226	87	27	170	106	928	211	383	705
g2506	139	385	399	355	469	243	113	428	235	149	306	420	1035	149	754	1097
g2507	1158	1377	1888	3015	2015	1021	1374	1925	1279	1229	968	1900	2914	2033	2358	3456
g2508	46	162	192	208	206	143	71	191	162	114	127	294	196	141	166	245
g2509	46	88	1058	182	61	694	12	38	656	26	22	1245	277	26	162	311
g2510	108	312	346	184	426	275	39	536	324	61	122	286	313	91	254	388
g2511	571	1143	941	999	1536	442	413	1642	602	540	890	936	2318	18	1335	1681
g2512	28	302	521	92	440	436	32	414	449	43	209	660	197	2	152	231
g2513	23079	6457	1476	44413	8789	185	18115	9929	198	17247	4115	223	7076	66	4747	7254
g2514	62	395	758	88	488	663	49	426	523	45	240	691	554	145	268	392
g2515	1382	3374	4073	3017	4326	3158	1298	3927	2824	1390	1889	4084	4269	3182	2828	5199
g2516	39	423	448	65	560	342	12	487	386	38	272	612	531	14	213	399
g2517	9	123	99	20	128	75	3	143	97	3	9	49	204	4	67	100
g2518	25	33	75	25	40	21	12	57	38	4	5	29	81	96	51	88
g2519	74	212	316	99	253	176	37	237	220	50	165	462	333	529	301	524
g2520	268	545	807	386	931	574	363	942	676	571	711	1503	1963	2368	892	1533
g2521	603	2300	5182	2982	3322	3365	1199	2476	3858	1199	1123	6468	1383	164	2132	2555
g2522	5	12	87	26	19	33	0	10	33	6	14	58	380	13465	1652	140
g2523	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0
g2524	0	0	0	0	2	0	0	0	0	0	2	0	0	0	0	6
g2525	147	324	1108	323	537	827	128	519	835	205	314	1318	1587	1221	1064	1479
g2526	437	1336	2548	1131	2098	2267	462	2126	2624	438	1004	4360	1690	442	1919	2484
g2527	0	2	10	3	2	2	4	0	9	6	6	2	42	11	4	22
g2528	0	0	20	2	0	21	0	0	18	0	0	12	0	2	0	2
g2529	0	10	12	2	2	10	2	6	3	0	2	6	10	2	1	0
g2530	260	685	896	666	884	707	226	785	758	378	503	940	548	288	512	795
g2531	223	498	647	438	704	518	203	670	601	215	218	552	380	224	418	534
g2532	245	858	884	415	818	727	163	854	736	184	493	950	529	670	458	583
g2533	767	2895	2884	1561	3227	2168	665	3215	2014	706	1495	3362	2981	385	1919	3083
g2534	88	257	402	133	340	362	58	254	428	78	235	1506	269	291	186	311
g2535	158	571	1083	238	390	1417	163	238	1380	160	92	2950	263	286	215	459
g2536	525	998	1440	1419	1308	928	625	1225	871	532	631	1351	2173	900	1209	2437
g2537	92	189	291	239	269	194	95	226	164	145	292	431	452	259	340	474
g2538	382	754	1112	1113	1029	543	400	895	635	338	401	738	2724	574	1435	2417
g2539	0	0	2	0	0	4	0	0	0	0	0	4	0	0	0	0
g2540	0	8	3	5	2	2	0	0	7	2	6	6	31	8	1	17
g2541	9	8	2	5	6	2	1	5	3	3	0	8	24	8	2	9
g2542	0	0	1	0	3	0	0	5	4	0	0	0	2	0	3	5
g2543	14	20	31	10	26	12	2	23	16	0	6	7	77	22	8	40
g2544	5	4	104	0	6	51	0	15	46	2	25	62	1154	11	62	197
g2545	6	23	49	36	25	60	9	32	53	8	10	83	274	36	107	174
g2546	0	0	0	0	2	0	0	2	1	0	2	4	6	0	0	0
g2547	0	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0
g2548	971	3096	3362	1976	4219	2816	692	3805	2851	775	1831	4462	2116	26	1670	2233
g2549	91	249	265	223	317	181	92	321	234	51	57	172	367	118	291	372
g2550	274	779	928	597	1067	653	275	919	739	295	468	1200	903	412	863	1158
g2551	50	186	189	96	179	144	26	180	137	35	76	191	161	44	101	204
g2552	466	1303	1468	763	1664	1011	343	1858	1181	362	524	1142	964	428	977	1443
g2553	237	557	686	463	938	664	160	828	605	350	557	1013	520	330	507	888
g2554	9	8	4	7	4	10	6	11	6	5	0	8	12	4	6	36
g2555	3094	3608	7382	9655	8846	5383	422	2029	3025	644	1723	5699	843	26	453	765
g2556	0	0	4	0	0	1	3	2	12	2	0	0	7	0	0	10
g2557	2056	1966	4078	6230	2393	1534	1944	2563	1764	2942	1158	1756	4098	782	4686	5346
g2558	0	0	0	0	2	2	0	0	0	2	0	0	0	0	0	0
g2559	69	159	255	145	210	150	45	142	173	82	141	316	380	105	155	286
g2560	0	7	6	9	6	4	0	6	5	0	2	8	30	10	11	5
g2561	30	81	112	70	77	56	25	85	93	19	25	67	227	51	78	124
g2562	3	0	6	10	0	0	3	0	2	4	0	2	6	6	0	14
g2563	2	19	23	6	35	34	4	47	25	3	32	30	32	15	34	20
g2564	0	7	13	4	10	4	4	0	25	0	4	7	88	10	30	58
g2565	796	107	49	1967	143	4	878	130	6	918	46	9	171	3	135	309
g2566	0	0	0	2	0	0	2	0	0	0	0	0	12	0	0	0
g2567	1588	3806	5341	3529	5168	3387	1647	4884	3399	1755	2428	4993	11871	2868	5362	9804
g2568	32	98	87	92	138	77	28	114	61	29	66	99	325	244	135	274
g2569	479	1082	1347	967	1501	845	506	1565	1035	553	647	1250	1326	370	1455	1973
g2570	0	3	3	0	2	0	0	2	3	0	1	3	0	0	0	0
g2571	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0
g2572	0	0	3	0	0	0	2	2	5	0	6	0	33	0	10	24
g2573	65	657	648	225	650	467	94	629	433	53	237	695	662	130	504	638
g2574	0	0	3	0	0	2	0	0	0	0	0	2	1	964	44	0
g2575	0	24	28	2	24	21	0	28	31	0	17	33	33	0	3	12
g2576	285	4	87	1857	13	94	391	4	92	434	23	88	224	794	63	120
g2577	151	296	440	413	439	238	244	461	283	137	198	341	698	206	483	732
g2578	11	9	133	59	13	107	7	1	103	12	39	198	57	8	20	27
g2579	90	178	282	293	330	160	123	269	175	89	78	230	390	198	294	557
g2580	99	277	297	324	359	176	151	295	198	85	66	174	242	53	233	311
g2581	614	1999	2335	1811	2705	1595	822	2227	1613	827	1259	2478	1728	788	1844	2145
g2582	6983	18931	18630	16785	20068	14648	4305	16350	13346	4809	7293	16498	16266	24220	10321	14799
g2583	0	0	0	0	0	0	0	6	3	0	2	2	20	4	0	12
g2584	2	13	9	6	5	4	2	4	12	4	10	19	108	0	18	22
g2585	705	1945	2289	2282	2774	2027	855	2366	1884	1217	2037	4102	1311	223	1188	1773
g2586	379	1059	1363	1100	1729	984	344	1479	1149	374	554	1194	736	78	528	902
g2587	871	2184	3204	2258	2252	1192	839	1932	1465	488	731	1191	1947	1785	1093	2165
g2588	135	119	228	245	129	124	67	135	106	181	112	391	353	820	338	464
g2589	2169	3389	2671	5429	4060	1763	2585	4296	2210	1822	1119	2135	1673	639	1451	2153
g2590	203	507	760	386	705	472	166	535	549	192	421	913	708	536	529	868
g2591	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	2
g2592	0	22	31	11	13	14	6	22	22	6	14	74	105	11	34	62
g2593	0	6	10	2	0	2	2	8	4	0	2	2	53	9	8	19
g2594	5	7	5	0	1	2	0	10	3	0	0	4	107	10	16	24
g2595	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
g2596	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0
g2597	679	2748	2547	1704	3204	1704	794	3005	1812	662	1239	2437	3930	887	2639	4027
g2598	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
g2599	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
g2600	0	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0
g2601	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
g2602	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
g2603	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
g2604	0	0	0	2	3	0	2	3	1	3	0	1	1	4	0	3
g2605	0	0	1	0	0	2	0	0	1	0	2	0	2	0	6	2
g2606	4	30	3913	22	54	2794	4	37	2433	8	7	4256	21	2	157	521
g2607	74	98	144	121	132	93	72	147	88	29	20	66	288	54	138	263
g2608	77	148	184	165	168	118	71	145	145	48	73	194	389	130	198	400
g2609	15	231	156	17	290	105	16	340	121	7	185	236	105	8	62	81
g2610	892	1277	533	2204	2194	174	1020	1495	129	1182	757	152	2266	0	997	2038
g2611	0	2	0	2	0	2	0	0	3	0	0	1	0	0	0	0
g2612	4	7	20	0	16	4	0	10	8	0	0	2	89	6	15	53
g2613	1	39	57	5	30	19	4	36	35	5	37	79	345	33	68	220
g2614	127	887	2412	629	872	652	145	931	689	224	422	948	477	573	623	1321
g2615	0	2	0	0	5	2	4	0	4	0	5	0	2	0	0	1
g2616	0	0	0	0	1	0	0	0	0	0	0	0	0	2	0	0
g2617	92	215	222	156	223	165	89	232	189	55	53	184	189	118	158	195
g2618	79	257	240	178	268	188	70	262	227	117	217	354	153	117	191	241
g2619	0	6	372	1	12	616	1	5	339	0	2	617	6	2	6	8
g2620	88	337	411	93	375	172	50	389	214	48	178	344	1198	18	343	785
g2621	101	174	179	225	186	132	98	171	145	43	57	132	420	82	231	421
g2622	66	387	359	113	503	345	44	417	332	29	115	319	441	193	241	524
g2623	749	890	731	960	686	136	533	594	170	579	487	339	584	153	1101	2411
g2624	611	603	502	1096	774	316	274	662	411	208	262	494	727	175	327	737
g2625	0	0	368	0	0	101	0	0	170	0	2	289	0	0	14	4
g2626	237	599	757	577	950	605	265	800	682	278	573	1261	748	228	657	1075
g2627	72	235	247	133	271	178	78	293	194	47	72	177	230	151	199	239
g2628	39	81	113	61	114	56	32	128	94	37	43	120	163	80	101	166
g2629	26	144	170	82	207	105	23	141	116	64	147	315	113	104	101	133
g2630	2	0	6	4	0	0	0	4	0	2	2	1	8	2	14	15
g2631	770	2668	2543	1333	2636	1650	581	2138	1728	523	1091	2353	2445	2750	1337	2573
g2632	0	0	0	0	0	0	0	0	1	0	0	0	0	6	0	2
g2633	2	0	0	2	2	2	0	0	0	0	0	0	0	3984	171	2
g2634	144	1419	2248	119	1298	1236	28	1031	1417	78	986	1860	1581	33	768	1103
g2635	0	0	2	0	0	0	0	0	1	0	2	0	0	0	0	1
g2636	182	1833	2285	446	2499	2736	142	2101	2196	135	890	3182	315	14	421	364
g2637	0	0	0	0	0	0	0	2	3	0	0	0	3	0	0	5
g2638	0	0	0	0	2	0	0	1	10	1	0	4	7	4	0	8
g2639	2	2	66	2	4	80	0	6	70	0	2	39	6	0	10	8
g2640	0	0	0	0	2	0	0	0	1	0	3	2	0	0	0	0
g2641	0	0	0	0	0	0	0	0	2	0	2	2	0	0	0	0
g2642	0	0	0	2	0	0	0	0	2	2	0	0	0	0	0	0
g2643	0	0	0	0	0	0	0	0	0	0	0	0	5	0	2	5
g2644	1250	1934	1429	4200	2410	816	2027	2467	915	2068	1007	1550	2287	176	1305	2188
g2645	70	219	326	115	334	174	67	266	194	72	345	602	365	38	259	379
g2646	277	871	978	474	1036	526	259	1036	657	145	225	508	1540	89	675	1264
g2647	1788	4684	4399	2757	4506	2575	1270	4212	2561	1303	2090	3744	10090	7275	4835	7963
g2648	8940	3165	1197	20910	3351	240	13059	2847	242	15499	2262	603	2026	702	2916	5050
g2649	171	300	310	229	308	145	92	299	143	81	134	203	545	34	391	595
g2650	209	438	451	601	547	317	250	523	302	213	158	321	529	58	462	640
g2651	11	24	15	35	16	5	15	29	12	7	4	20	48	3	13	50
g2652	445	889	1032	1589	1424	748	669	1232	767	813	787	1446	1056	240	1007	1457
g2653	94	209	207	325	190	75	75	165	114	104	64	132	193	20	101	206
g2654	7	10	6	40	6	8	3	9	5	6	4	8	38	13	30	75
g2655	979	4076	4815	2013	4926	3705	669	4417	3820	845	2150	5299	3621	841	2894	4689
g2656	52	6	44	144	32	55	23	8	78	28	5	84	41	245	147	76
g2657	0	0	2	1	0	0	6	0	4	0	2	2	0	0	4	2
g2658	0	0	0	0	0	2	0	0	0	0	0	0	2	6	11	10
g2659	72	2328	3907	76	4540	1385	1	1009	1308	11	496	1910	1374	21	224	592
g2660	65	1719	929	39	1684	538	14	1794	658	29	699	700	1795	6	580	907
g2661	610	1626	1555	1039	1682	1121	426	1600	1147	433	533	1141	1027	709	781	1186
g2662	95	148	184	195	211	116	90	116	125	105	113	241	188	76	179	188
g2663	2016	4640	5129	5166	6907	3339	2193	5534	3460	2331	3016	5021	6800	5848	5561	8589
g2664	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
g2665	91	252	248	145	238	90	51	223	133	19	18	65	954	29	350	514
g2666	479	1660	1876	909	2150	1053	398	1919	1245	505	1195	2337	3668	173	1930	3240
g2667	0	0	0	0	2	0	0	0	3	0	1	0	4	0	2	4
g2668	4	4	20	8	2	16	2	2	17	2	0	9	28	39	12	46
g2669	302	1212	1512	755	1537	982	352	1235	933	296	618	1414	2152	513	1177	1837
g2670	318	266	471	975	528	221	350	384	206	369	218	312	509	257	525	872
g2671	227	601	691	567	763	490	249	755	540	255	261	569	879	192	501	844
g2672	273	1042	906	490	1133	437	128	1150	610	116	114	298	1720	113	573	855
g2673	402	2138	2053	840	2500	1061	314	2142	1286	497	1253	2077	2138	229	1322	1837
g2674	341	1023	1143	607	1151	727	284	1169	727	268	471	905	1716	344	880	1608
g2675	185762	1096	8172	526404	2872	915	222885	1380	149	220975	564	122	43878	153	23817	45079
g2676	198	843	1061	588	1104	786	233	895	727	252	413	1463	989	431	665	1157
g2677	50	34	58	172	50	20	88	20	15	112	18	20	48	34	122	143
g2678	3	14	0	8	18	2	0	10	9	0	17	6	47	4	16	5
g2679	0	23	124	9	70	24	11	56	23	1	37	24	1605	2	280	577
g2680	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
g2681	669	2847	2606	1629	3196	1601	759	2891	1969	632	1209	2337	3815	723	2768	3988
g2682	0	6	4	0	14	0	0	2	1	2	2	6	2	2	8	21
g2683	2	21	10	4	29	3	0	9	3	0	5	1	4	26	8	49
g2684	14	14	7	40	36	8	20	27	6	44	16	11	10	4	18	20
g2685	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0
g2686	22	36	47	27	30	26	10	45	26	12	3	12	373	44	81	144
g2687	217	1033	1245	529	1114	730	176	1005	765	332	716	1343	1180	1373	791	1280
g2688	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
g2689	2	22	14	2	27	9	0	5	9	0	12	24	13	11	7	20
g2690	35	241	228	83	227	110	27	148	107	23	64	158	476	461	173	319
g2691	42	155	441	73	144	110	8	130	182	2	21	82	315	253	84	172
g2692	33	75	44	25	67	28	13	72	61	14	57	49	95	50	38	40
g2693	1	8	8	0	7	4	4	8	2	8	6	8	20	88	25	46
g2694	0	0	2	0	0	0	0	0	0	0	0	0	4	0	0	2
g2695	0	0	0	0	1	0	0	0	0	0	2	0	4	0	0	4
g2696	100	224	211	170	217	126	104	222	142	96	135	176	1470	239	345	650
g2697	98	245	285	166	171	109	102	271	117	25	31	28	3482	267	480	993
g2698	362	836	1053	559	915	548	279	1035	576	492	1238	1015	5326	924	1128	2675
g2699	254	868	972	813	1130	679	383	1158	844	514	648	1310	2490	2916	1176	2317
g2700	28	12	91	6	12	9	2	10	11	0	9	22	150	13	44	70
g2701	401	828	907	880	1096	493	398	887	498	557	488	800	1786	474	949	1584
g2702	0	0	6	0	0	2	0	0	2	0	0	6	0	0	0	5
g2703	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
g2704	6	4	6	0	4	2	0	4	1	0	5	2	48	0	26	59
g2705	0	30	16	0	42	6	0	23	4	0	2	3	12	44	15	54
g2706	0	8	2	0	5	0	0	0	0	0	2	2	6	7	2	8
g2707	0	8	3	2	2	2	2	0	9	0	0	1	2	3	6	3
g2708	1	0	0	1	0	0	0	0	2	0	0	6	2	0	2	1
g2709	0	0	0	2	0	0	2	2	3	0	0	0	0	0	0	1
g2710	5128	17125	17021	10944	22012	11515	4475	19588	11555	3929	9328	17976	14212	6774	13572	16530
g2711	135	223	196	499	201	131	217	228	130	158	52	189	441	17	283	438
g2712	1115	1737	1608	2166	2031	1163	742	1822	1213	590	720	1604	1088	147	1127	1649
g2713	750	2989	3324	1340	3449	2671	621	3142	2352	695	1699	4023	3523	672	1815	3610
g2714	807	1710	1784	1897	1893	1123	785	1806	1114	597	776	1654	3970	621	1997	3464
g2715	387	524	519	958	505	253	333	509	273	426	244	386	1368	263	560	994
g2716	250	1230	1253	3599	1199	638	236	543	510	218	179	792	236	57	217	1036
g2717	2	4	28	4	6	26	0	2	36	2	2	46	8	0	22	20
g2718	45	64	72	65	90	69	40	89	66	9	15	34	254	64	93	174
g2719	227	493	708	542	765	447	209	640	456	209	335	837	943	417	617	1243
g2720	0	4	11	4	8	2	0	3	11	1	0	4	2	0	1	5
g2721	1258	5309	4347	2048	6780	3766	637	8069	3812	349	762	2567	4273	13	2232	3336
g2722	2629	14559	11719	5217	20566	11594	1636	19810	10210	2028	11845	21386	8390	29	5308	7367
g2723	313	1047	1431	880	1330	1051	381	1384	1073	515	813	1818	2081	997	1524	2756
g2724	6	2	4	4	0	2	2	2	1	0	0	2	26	2	5	14
g2725	2277	11450	11359	3066	9183	8871	1136	8515	8792	1142	3809	11500	4759	5251	3277	5558
g2726	4	8	6	3	19	9	3	7	13	0	2	2	32	9	17	18
g2727	307	841	1434	1825	2275	696	462	1874	1305	572	753	737	2293	42	1808	3628
g2728	31	11	10	181	14	6	48	22	8	81	13	7	32	2	63	62
g2729	2275	7093	8361	6757	7274	3955	2590	7277	5193	2933	3177	6336	8318	178	4423	7022
g2730	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
g2731	612	2808	3154	1083	3047	2293	402	2697	2264	472	1534	3588	3020	483	1720	2764
g2732	0	10	5	0	2	2	0	0	3	0	0	0	0	0	0	0
g2733	135	392	408	313	495	272	122	490	302	130	168	398	368	96	223	396
g2734	484	972	817	873	1009	595	425	978	648	485	651	1134	961	1557	886	1239
g2735	0	0	2	2	0	0	0	0	14	2	0	0	3	0	2	7
g2736	892	5388	1504	4219	8893	1064	3481	7449	1591	3660	4409	3536	1687	134	1757	1761
g2737	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0
g2738	57	250	198	160	399	121	53	391	131	130	276	374	261	177	166	307
g2739	27	100	68	51	118	53	44	178	38	14	37	13	149	88	79	157
g2740	28	42	46	47	36	16	16	53	25	12	8	9	110	94	65	81
g2741	37	78	103	77	95	51	47	96	65	23	16	35	234	107	92	201
g2742	1302	1393	1397	1581	1198	540	967	1605	993	1358	1161	1729	214	77	1850	952
g2743	394	1037	1390	913	1250	908	381	1137	963	327	487	1205	1815	563	1081	2017
g2744	30	123	269	73	266	172	20	230	168	21	150	250	304	32	221	475
g2745	45	467	801	170	492	270	63	494	352	61	159	302	571	198	470	922
g2746	1222	4805	5381	2040	5109	3112	859	4655	3435	897	2299	4816	8382	956	3629	7296
g2747	49	178	167	72	122	73	41	161	77	2	9	19	464	20	151	221
g2748	93	221	218	123	201	125	46	175	121	5	11	20	714	34	261	329
g2749	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
g2750	640	1757	1890	1407	2311	1414	651	2112	1360	875	1253	2437	1921	1480	1622	2402
g2751	639	1696	1768	1507	1986	1209	683	1867	1317	664	964	1773	2823	753	1382	2622
g2752	144	695	780	406	919	665	209	765	670	315	623	1390	615	1255	622	1003
g2753	253	489	641	411	607	397	205	576	424	255	349	767	842	233	618	815
g2754	2	10	7	14	4	0	7	2	0	5	0	3	3	4	4	10
g2755	4443	16673	18416	8682	19594	14663	2700	17957	15080	3126	8849	17892	9016	15078	9102	11239
g2756	174	774	2584	408	1165	843	53	783	1450	47	365	902	1902	1565	824	1345
g2757	2	8	72	2	9	19	0	13	55	0	3	38	9	0	1	13
g2758	67	266	281	163	222	182	39	199	157	42	43	161	253	80	171	262
g2759	358	1521	1604	752	1504	1238	268	1306	1157	322	973	2026	1080	664	814	1304
g2760	119	264	373	288	316	162	96	257	212	121	80	252	594	343	372	769
g2761	0	0	0	3	0	0	0	1	2	12	2	0	4	0	0	2
g2762	902	5135	1201	2604	3969	502	1073	3439	581	1151	1674	835	1891	113	1611	2116
g2763	22	37	43	119	33	22	47	61	18	57	14	28	94	4	94	132
g2764	44	66	68	99	101	60	24	85	52	15	4	28	168	12	69	131
g2765	58	71	101	135	114	52	41	83	50	28	20	76	208	28	76	157
g2766	89	194	147	226	232	146	91	178	115	113	148	249	321	67	128	279
g2767	51	215	189	46	168	208	16	135	154	18	82	268	89	53	68	118
g2768	0	0	33	0	0	98	0	0	58	0	0	86	2	0	2	0
g2769	0	0	2	0	0	0	0	0	11	0	0	0	0	0	0	0
g2770	4	1886	0	0	932	0	0	458	0	0	304	2	0	0	2	2
g2771	36	94	134	24	22	28	0	30	21	22	375	20	963	0	234	448
g2772	0	4	0	0	0	1	0	2	1	0	4	0	12	0	2	10
g2773	0	2	2	2	0	0	0	2	1	0	2	0	5	8	6	10
g2774	0	2	7	2	3	0	2	2	6	1	8	2	0	2	2	14
g2775	2	9	464	4	10	2	2	10	3	4	12	6	14	0	5924	2613
g2776	1242	2631	3148	2842	3963	2149	1206	3500	2196	981	1024	2587	5694	1154	2457	5913
g2777	245	2	1	2095	14	7	573	8	0	673	4	0	0	0	3	14
g2778	102	19	138	1197	475	14	621	677	5	1020	213	3	194	0	245	682
g2779	111	89	197	416	248	92	173	313	78	231	134	135	322	13	177	568
g2780	1303	7437	9606	3774	10221	6800	520	5054	6343	503	3668	10234	4413	247	1814	2873
g2781	1081	1813	2030	3291	2297	687	1025	2005	914	1250	1008	1185	728	111	704	1148
g2782	16	2	2125	10	8	9	1	2	4	6	4	4	17	0	6661	13249
g2783	334	911	1067	820	1244	880	342	879	832	494	629	1331	485	128	549	722
g2784	218	517	644	510	602	511	236	595	517	254	235	676	289	72	307	506
g2785	3	0	0	4	0	0	1	0	0	0	0	2	0	0	4	4
g2786	46	19	41	101	28	21	70	31	48	24	12	15	123	45	38	71
g2787	206	15	70	1136	145	6	641	97	17	1352	120	12	26	0	81	263
g2788	48	16	30	130	14	6	72	16	18	20	1	2	174	23	31	49
g2789	299	533	1146	626	622	32	280	587	29	255	174	63	2082	48	9835	6807
g2790	75	161	100	25	81	51	17	71	49	10	38	76	99	136	73	103
g2791	2	28	85	14	57	56	0	56	71	0	6	82	18	4	17	67
g2792	460	1503	1421	998	1701	917	444	1663	941	622	947	1650	1395	293	973	1508
g2793	44	59	64	38	57	22	20	63	29	4	10	26	188	23	78	94
g2794	350	976	790	465	1036	445	301	900	448	277	371	583	1643	1013	955	1726
g2795	51	551	1317	83	631	1028	23	452	961	42	310	1186	945	693	860	849
g2796	101	258	206	143	229	126	72	238	154	66	70	188	346	314	239	364
g2797	0	0	4	0	0	0	0	2	1	0	4	0	22	0	7	15
g2798	1955	5032	3453	4492	5578	1792	1162	6033	2000	3722	6150	4165	9183	8	4755	6679
g2799	366	305	497	2047	412	297	347	273	258	261	84	227	805	17	345	628
g2800	2	0	4	22	6	0	6	0	0	0	0	2	4	0	4	2
g2801	2	0	2	8	7	3	2	6	2	4	2	3	3	6	5	9
g2802	32	223	207	20	183	134	1	145	147	14	143	238	263	56	121	117
g2803	0	0	0	0	2	2	0	0	0	0	0	0	5	2	4	1
g2804	28	47	46	16	52	24	0	31	20	4	31	21	413	28	30	160
g2805	758	809	876	848	965	589	423	760	630	394	201	647	692	95	697	1137
g2806	7	57	290	15	204	352	2	129	328	9	102	591	71	0	32	67
g2807	156	4772	4179	218	7038	3479	82	7064	3910	95	3345	6459	4487	426	3370	5160
g2808	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	3
g2809	1	0	0	0	0	0	1	0	0	0	0	1	2	0	0	0
g2810	2	2	8	8	0	8	4	11	16	7	4	5	5	4	1	3
g2811	2	24	28	2	31	18	0	31	22	0	6	17	32	16	27	48
g2812	622	1360	2104	1340	1998	1644	493	1528	2017	273	226	1267	1958	510	1216	2600
g2813	1349	3337	5294	3123	4209	4717	1447	3904	5052	1485	1902	7295	3883	1361	3049	6821
g2814	0	2	2	2	2	0	0	0	0	0	1	1	6	4	2	4
g2815	66	115	152	103	121	86	54	120	45	17	13	22	701	84	238	391
g2816	0	0	0	0	0	0	0	0	4	0	0	2	2	0	20	10
g2817	9	89	592	43	81	443	16	107	425	30	29	439	224	2	323	392
g2818	2	133	921	0	84	705	3	2	630	0	0	827	26	37	14	30
g2819	0	6	104	0	0	62	0	0	50	0	0	16	8	0	2	2
g2820	0	46	1592	0	50	1094	6	9	745	2	1	562	2	1	5	10
g2821	854	474	393	2297	507	362	720	426	252	877	328	381	429	93	290	497
g2822	699	317	190	1356	365	133	395	286	160	254	37	87	296	26	182	205
g2823	711	896	1290	1977	871	481	594	966	587	508	194	406	728	278	357	722
g2824	27	10	102	36	84	26	26	95	36	23	38	61	68	22	87	202
g2825	9510	10425	10650	28410	14650	7435	5284	9349	5879	7458	3589	7001	5387	1302	6681	7735
g2826	110	214	155	203	186	105	85	201	103	23	13	25	442	44	150	251
g2827	416	945	815	840	844	445	309	904	495	111	34	161	1597	136	716	1206
g2828	1103	2963	2815	2882	3380	2033	1167	3000	2049	1342	1696	3434	3294	615	2078	3567
g2829	1764	2872	2391	4537	3370	1800	2127	3118	1583	1952	1312	2311	3057	554	2042	3278
g2830	32	358	442	74	464	494	53	527	417	126	207	826	138	12	171	234
g2831	1087	5224	6226	2381	6501	4734	1165	6249	5375	1101	2464	7246	4055	1021	3075	4533
g2832	240	247	199	682	395	136	386	283	95	284	126	143	719	48	286	636
g2833	2382	6005	6191	9200	7360	3269	3237	5636	3183	3183	2168	4827	4571	525	3693	7142
g2834	1878	4399	4442	5119	4626	1998	1942	3868	2451	1885	1717	3231	3490	557	2780	5150
g2835	1047	397	346	4249	850	142	1791	709	170	1596	297	341	598	16	654	1209
g2836	0	1	2	0	2	0	0	4	2	0	0	0	4	2	2	4
g2837	255	1142	1169	492	1574	856	238	1474	868	254	786	1480	1252	242	858	1332
g2838	4	2	5	2	0	0	8	0	0	8	0	2	3	0	2	2
g2839	71	17	30	177	31	23	102	8	19	101	10	23	17	16	24	34
g2840	612	1667	1807	1429	2153	1331	693	1834	1454	808	1134	2422	1391	457	1124	1938
g2841	137	350	335	322	482	194	133	361	253	129	133	316	570	150	309	489
g2842	158	923	1288	155	909	1008	130	850	1220	94	466	1217	514	134	653	808
g2843	4	83	20	2	46	10	2	32	12	4	20	22	54	0	29	33
